"","text_id","lemma","n_tokens","year","genre","subgenre","word_count","random_id"
"46135",5003986,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2777,61
"46136",5003987,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7068,68
"46137",5003988,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8006,34
"46138",5003989,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6533,46
"46139",5003990,"define",0,2019,"FIC","FIC_Gen__Jrnl_",11742,14
"46140",5003991,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5557,84
"46141",5003992,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6517,49
"51806",5002955,"define",0,2018,"FIC","FIC_SciFi_Fant",6034,37
"51807",5002957,"define",0,2018,"FIC","FIC_SciFi_Fant",5655,39
"51808",5002960,"define",0,2018,"FIC","FIC_SciFi_Fant",11262,1
"51809",5002961,"define",0,2018,"FIC","FIC_SciFi_Fant",8438,62
"51810",5002965,"define",0,2018,"FIC","FIC_SciFi_Fant",8028,63
"51811",5002966,"define",0,2018,"FIC","FIC_SciFi_Fant",9496,64
"51812",5002968,"define",0,2018,"FIC","FIC_SciFi_Fant",27979,41
"51813",5002969,"define",0,2018,"FIC","FIC_SciFi_Fant",2539,99
"51814",5002970,"define",0,2018,"FIC","FIC_SciFi_Fant",7687,93
"51815",5002974,"define",0,2018,"FIC","FIC_SciFi_Fant",5411,60
"51816",5002975,"define",0,2018,"FIC","FIC_SciFi_Fant",4794,16
"51817",5002976,"define",0,2018,"FIC","FIC_SciFi_Fant",32846,79
"51818",5002980,"define",0,2018,"FIC","FIC_SciFi_Fant",10339,43
"51819",5002981,"define",0,2018,"FIC","FIC_SciFi_Fant",9860,12
"51820",5002983,"define",0,2018,"FIC","FIC_SciFi_Fant",8124,13
"51821",5002985,"define",0,2018,"FIC","FIC_SciFi_Fant",9136,15
"51822",5002987,"define",0,2018,"FIC","FIC_SciFi_Fant",2822,82
"51823",5002991,"define",0,2018,"FIC","FIC_SciFi_Fant",5629,4
"51824",5002992,"define",0,2018,"FIC","FIC_SciFi_Fant",1941,80
"51825",5002993,"define",0,2018,"FIC","FIC_SciFi_Fant",7570,87
"51826",5002994,"define",0,2018,"FIC","FIC_SciFi_Fant",19570,18
"51827",5002996,"define",0,2018,"FIC","FIC_SciFi_Fant",4302,38
"51828",5003015,"define",0,2018,"FIC","FIC_SciFi_Fant",14811,36
"51829",5003016,"define",0,2018,"FIC","FIC_SciFi_Fant",23175,59
"51830",5003017,"define",0,2018,"FIC","FIC_SciFi_Fant",4917,54
"51831",5003018,"define",0,2018,"FIC","FIC_SciFi_Fant",9016,92
"51832",5003019,"define",0,2018,"FIC","FIC_SciFi_Fant",13811,97
"51833",5003020,"define",0,2018,"FIC","FIC_SciFi_Fant",2874,27
"51834",5003445,"define",0,2018,"FIC","FIC_SciFi_Fant",6666,89
"51835",5003447,"define",0,2018,"FIC","FIC_SciFi_Fant",11394,52
"51836",5003449,"define",0,2018,"FIC","FIC_SciFi_Fant",5126,76
"51837",5003450,"define",0,2018,"FIC","FIC_SciFi_Fant",6310,44
"51838",5003453,"define",0,2018,"FIC","FIC_SciFi_Fant",14368,70
"51840",5003463,"define",0,2018,"FIC","FIC_SciFi_Fant",6642,81
"51841",5003466,"define",0,2018,"FIC","FIC_SciFi_Fant",9961,74
"51842",5003467,"define",0,2018,"FIC","FIC_SciFi_Fant",6136,17
"51843",5003471,"define",0,2018,"FIC","FIC_SciFi_Fant",17574,71
"51844",5003472,"define",0,2018,"FIC","FIC_SciFi_Fant",2149,23
"51845",5003562,"define",0,2018,"FIC","FIC_SciFi_Fant",6283,88
"51846",5003563,"define",0,2018,"FIC","FIC_SciFi_Fant",8176,20
"51847",5004086,"define",0,2018,"FIC","FIC_SciFi_Fant",26841,84
"51848",5004087,"define",0,2018,"FIC","FIC_SciFi_Fant",44967,11
"51849",5004088,"define",0,2018,"FIC","FIC_SciFi_Fant",3628,31
"51850",5004089,"define",0,2018,"FIC","FIC_SciFi_Fant",18821,21
"51851",5004090,"define",0,2018,"FIC","FIC_SciFi_Fant",6676,33
"51852",5004091,"define",0,2018,"FIC","FIC_SciFi_Fant",3638,51
"51853",5004092,"define",0,2018,"FIC","FIC_SciFi_Fant",1116,35
"51854",5004093,"define",0,2018,"FIC","FIC_SciFi_Fant",2794,49
"51855",5004094,"define",0,2018,"FIC","FIC_SciFi_Fant",3982,55
"51856",5004095,"define",0,2018,"FIC","FIC_SciFi_Fant",9031,69
"51857",5004096,"define",0,2018,"FIC","FIC_SciFi_Fant",13335,19
"51858",5004097,"define",0,2018,"FIC","FIC_SciFi_Fant",1136,6
"51859",5004098,"define",0,2018,"FIC","FIC_SciFi_Fant",2206,32
"51860",5004099,"define",0,2018,"FIC","FIC_SciFi_Fant",2067,100
"51861",5004100,"define",0,2018,"FIC","FIC_SciFi_Fant",3487,7
"51862",5004101,"define",0,2018,"FIC","FIC_SciFi_Fant",5386,8
"51863",5004102,"define",0,2018,"FIC","FIC_SciFi_Fant",14948,10
"51864",5004103,"define",0,2018,"FIC","FIC_SciFi_Fant",2209,30
"51865",5004104,"define",0,2018,"FIC","FIC_SciFi_Fant",1977,47
"51866",5004105,"define",0,2018,"FIC","FIC_SciFi_Fant",3088,78
"51867",5004106,"define",0,2018,"FIC","FIC_SciFi_Fant",8628,67
"51868",5004107,"define",0,2018,"FIC","FIC_SciFi_Fant",701,40
"51870",5004109,"define",0,2018,"FIC","FIC_SciFi_Fant",14190,56
"51872",5004111,"define",0,2018,"FIC","FIC_SciFi_Fant",9797,48
"51873",5004112,"define",0,2018,"FIC","FIC_SciFi_Fant",3241,50
"51874",5004113,"define",0,2018,"FIC","FIC_SciFi_Fant",2974,94
"51875",5004114,"define",0,2018,"FIC","FIC_SciFi_Fant",2244,53
"51876",5004115,"define",0,2018,"FIC","FIC_SciFi_Fant",2265,34
"51877",5004116,"define",0,2018,"FIC","FIC_SciFi_Fant",2543,9
"51878",5004117,"define",0,2018,"FIC","FIC_SciFi_Fant",11870,66
"51879",5004118,"define",0,2018,"FIC","FIC_SciFi_Fant",2418,75
"51880",5004119,"define",0,2018,"FIC","FIC_SciFi_Fant",6207,86
"51881",5004120,"define",0,2018,"FIC","FIC_SciFi_Fant",7122,65
"51882",5004121,"define",0,2018,"FIC","FIC_SciFi_Fant",4001,45
"51883",5004122,"define",0,2018,"FIC","FIC_SciFi_Fant",1214,24
"51884",5004123,"define",0,2018,"FIC","FIC_SciFi_Fant",46369,77
"51885",5004124,"define",0,2018,"FIC","FIC_SciFi_Fant",27923,5
"51886",5004125,"define",0,2018,"FIC","FIC_SciFi_Fant",2348,73
"51887",5004126,"define",0,2018,"FIC","FIC_SciFi_Fant",16556,83
"51888",5004127,"define",0,2018,"FIC","FIC_SciFi_Fant",6449,57
"51889",5004128,"define",0,2018,"FIC","FIC_SciFi_Fant",4206,25
"51890",5004129,"define",0,2018,"FIC","FIC_SciFi_Fant",7685,68
"51891",5004130,"define",0,2018,"FIC","FIC_SciFi_Fant",3203,26
"51892",5004131,"define",0,2018,"FIC","FIC_SciFi_Fant",2789,14
"51893",5004132,"define",0,2018,"FIC","FIC_SciFi_Fant",8371,2
"51894",5004133,"define",0,2018,"FIC","FIC_SciFi_Fant",11590,95
"51895",5004134,"define",0,2018,"FIC","FIC_SciFi_Fant",2149,28
"51896",5004135,"define",0,2018,"FIC","FIC_SciFi_Fant",3413,91
"51897",5004136,"define",0,2018,"FIC","FIC_SciFi_Fant",709,96
"51898",5004137,"define",0,2018,"FIC","FIC_SciFi_Fant",1223,61
"51899",5004138,"define",0,2018,"FIC","FIC_SciFi_Fant",14629,72
"51900",5004139,"define",0,2018,"FIC","FIC_SciFi_Fant",7033,42
"51901",5004140,"define",0,2018,"FIC","FIC_SciFi_Fant",7009,49
"51902",5004141,"define",0,2018,"FIC","FIC_SciFi_Fant",5855,1
"51903",5004142,"define",0,2018,"FIC","FIC_SciFi_Fant",10382,64
"51904",5004143,"define",0,2018,"FIC","FIC_SciFi_Fant",2911,71
"51905",5004144,"define",0,2018,"FIC","FIC_SciFi_Fant",2047,13
"51906",5004145,"define",0,2018,"FIC","FIC_SciFi_Fant",10919,57
"51907",5004146,"define",0,2018,"FIC","FIC_SciFi_Fant",14147,90
"51909",5004173,"define",0,2018,"FIC","FIC_SciFi_Fant",1869,93
"51910",5004174,"define",0,2018,"FIC","FIC_SciFi_Fant",2016,45
"51911",5004175,"define",0,2018,"FIC","FIC_SciFi_Fant",794,38
"51912",5004176,"define",0,2018,"FIC","FIC_SciFi_Fant",7558,24
"51913",5004177,"define",0,2018,"FIC","FIC_SciFi_Fant",20858,85
"51914",5004178,"define",0,2018,"FIC","FIC_SciFi_Fant",2418,11
"51915",5004179,"define",0,2018,"FIC","FIC_SciFi_Fant",991,54
"51916",5004180,"define",0,2018,"FIC","FIC_SciFi_Fant",3133,3
"51917",5004181,"define",0,2018,"FIC","FIC_SciFi_Fant",4158,7
"51918",5004182,"define",0,2018,"FIC","FIC_SciFi_Fant",3730,58
"51919",5004183,"define",0,2018,"FIC","FIC_SciFi_Fant",20411,96
"51920",5004184,"define",0,2018,"FIC","FIC_SciFi_Fant",4816,55
"51921",5004185,"define",0,2018,"FIC","FIC_SciFi_Fant",11280,15
"51922",5004186,"define",0,2018,"FIC","FIC_SciFi_Fant",5837,35
"51923",5004187,"define",0,2018,"FIC","FIC_SciFi_Fant",2089,10
"51924",5004188,"define",0,2018,"FIC","FIC_SciFi_Fant",4808,68
"51925",5004189,"define",0,2018,"FIC","FIC_SciFi_Fant",8467,25
"51926",5002718,"define",0,2019,"FIC","FIC_SciFi_Fant",15321,21
"51928",5003004,"define",0,2019,"FIC","FIC_SciFi_Fant",5387,75
"51929",5003130,"define",0,2019,"FIC","FIC_SciFi_Fant",7805,63
"51930",5003131,"define",0,2019,"FIC","FIC_SciFi_Fant",9039,27
"51931",5003132,"define",0,2019,"FIC","FIC_SciFi_Fant",8608,82
"51932",5003135,"define",0,2019,"FIC","FIC_SciFi_Fant",5819,20
"51933",5003161,"define",0,2019,"FIC","FIC_SciFi_Fant",3975,44
"51934",5003163,"define",0,2019,"FIC","FIC_SciFi_Fant",10591,73
"51935",5003300,"define",0,2019,"FIC","FIC_SciFi_Fant",5726,39
"51936",5003304,"define",0,2019,"FIC","FIC_SciFi_Fant",9257,94
"51937",5003309,"define",0,2019,"FIC","FIC_SciFi_Fant",24948,40
"51938",5003310,"define",0,2019,"FIC","FIC_SciFi_Fant",5950,61
"51939",5003311,"define",0,2019,"FIC","FIC_SciFi_Fant",12944,23
"51940",5003341,"define",0,2019,"FIC","FIC_SciFi_Fant",8030,79
"51941",5003342,"define",0,2019,"FIC","FIC_SciFi_Fant",11142,87
"51942",5003574,"define",0,2019,"FIC","FIC_SciFi_Fant",7978,4
"51943",5003647,"define",0,2019,"FIC","FIC_SciFi_Fant",22206,9
"51944",5003648,"define",0,2019,"FIC","FIC_SciFi_Fant",7827,100
"51945",5003649,"define",0,2019,"FIC","FIC_SciFi_Fant",7186,60
"51946",5003651,"define",0,2019,"FIC","FIC_SciFi_Fant",16830,53
"51947",5003652,"define",0,2019,"FIC","FIC_SciFi_Fant",2420,86
"51948",5003653,"define",0,2019,"FIC","FIC_SciFi_Fant",4561,6
"51949",5003654,"define",0,2019,"FIC","FIC_SciFi_Fant",8470,95
"51950",5003655,"define",0,2019,"FIC","FIC_SciFi_Fant",4622,43
"51951",5003657,"define",0,2019,"FIC","FIC_SciFi_Fant",10292,51
"51952",5003659,"define",0,2019,"FIC","FIC_SciFi_Fant",2456,56
"51953",5003662,"define",0,2019,"FIC","FIC_SciFi_Fant",5696,22
"51954",5003663,"define",0,2019,"FIC","FIC_SciFi_Fant",7702,99
"51955",5003665,"define",0,2019,"FIC","FIC_SciFi_Fant",12602,8
"51956",5003666,"define",0,2019,"FIC","FIC_SciFi_Fant",6954,19
"51957",5003667,"define",0,2019,"FIC","FIC_SciFi_Fant",13269,36
"51958",5003668,"define",0,2019,"FIC","FIC_SciFi_Fant",9496,66
"51959",5003669,"define",0,2019,"FIC","FIC_SciFi_Fant",31638,77
"51960",5003670,"define",0,2019,"FIC","FIC_SciFi_Fant",4034,74
"51961",5003671,"define",0,2019,"FIC","FIC_SciFi_Fant",3704,88
"51962",5004011,"define",0,2019,"FIC","FIC_SciFi_Fant",18425,72
"51963",5004012,"define",0,2019,"FIC","FIC_SciFi_Fant",4798,89
"51964",5004013,"define",0,2019,"FIC","FIC_SciFi_Fant",2996,76
"51965",5004014,"define",0,2019,"FIC","FIC_SciFi_Fant",2011,30
"51966",5004015,"define",0,2019,"FIC","FIC_SciFi_Fant",3820,78
"51967",5004016,"define",0,2019,"FIC","FIC_SciFi_Fant",6443,16
"51968",5004017,"define",0,2019,"FIC","FIC_SciFi_Fant",4458,17
"51969",5004018,"define",0,2019,"FIC","FIC_SciFi_Fant",8425,59
"51970",5004019,"define",0,2019,"FIC","FIC_SciFi_Fant",11964,34
"51971",5004020,"define",0,2019,"FIC","FIC_SciFi_Fant",6637,26
"51972",5004021,"define",0,2019,"FIC","FIC_SciFi_Fant",3803,52
"51973",5004022,"define",0,2019,"FIC","FIC_SciFi_Fant",4117,92
"51974",5004023,"define",0,2019,"FIC","FIC_SciFi_Fant",4116,81
"51976",5004025,"define",0,2019,"FIC","FIC_SciFi_Fant",5820,98
"51977",5004026,"define",0,2019,"FIC","FIC_SciFi_Fant",763,12
"51978",5004027,"define",0,2019,"FIC","FIC_SciFi_Fant",13208,31
"51979",5004028,"define",0,2019,"FIC","FIC_SciFi_Fant",15118,62
"51980",5004029,"define",0,2019,"FIC","FIC_SciFi_Fant",14058,5
"51982",5004031,"define",0,2019,"FIC","FIC_SciFi_Fant",3938,91
"51983",5004032,"define",0,2019,"FIC","FIC_SciFi_Fant",1115,32
"51984",5004033,"define",0,2019,"FIC","FIC_SciFi_Fant",1439,33
"51985",5004034,"define",0,2019,"FIC","FIC_SciFi_Fant",4189,67
"51987",5004036,"define",0,2019,"FIC","FIC_SciFi_Fant",5826,41
"51988",5004037,"define",0,2019,"FIC","FIC_SciFi_Fant",8240,42
"51990",5004039,"define",0,2019,"FIC","FIC_SciFi_Fant",7028,70
"51991",5004040,"define",0,2019,"FIC","FIC_SciFi_Fant",1694,83
"51992",5004041,"define",0,2019,"FIC","FIC_SciFi_Fant",1346,50
"51993",5004042,"define",0,2019,"FIC","FIC_SciFi_Fant",2441,28
"51994",5004043,"define",0,2019,"FIC","FIC_SciFi_Fant",3885,18
"51995",5004044,"define",0,2019,"FIC","FIC_SciFi_Fant",6754,84
"51996",5004045,"define",0,2019,"FIC","FIC_SciFi_Fant",10470,2
"51997",5004046,"define",0,2019,"FIC","FIC_SciFi_Fant",13208,80
"51998",5004047,"define",0,2019,"FIC","FIC_SciFi_Fant",24762,29
"51999",5004048,"define",0,2019,"FIC","FIC_SciFi_Fant",3673,69
"52000",5004049,"define",0,2019,"FIC","FIC_SciFi_Fant",7774,47
"52001",5004050,"define",0,2019,"FIC","FIC_SciFi_Fant",10369,6
"52003",5004052,"define",0,2019,"FIC","FIC_SciFi_Fant",1814,10
"52004",5004053,"define",0,2019,"FIC","FIC_SciFi_Fant",3263,32
"52005",5004054,"define",0,2019,"FIC","FIC_SciFi_Fant",5167,21
"52006",5004055,"define",0,2019,"FIC","FIC_SciFi_Fant",6120,44
"52007",5004056,"define",0,2019,"FIC","FIC_SciFi_Fant",8327,88
"52008",5004057,"define",0,2019,"FIC","FIC_SciFi_Fant",8543,77
"52009",5004058,"define",0,2019,"FIC","FIC_SciFi_Fant",10736,39
"52010",5004059,"define",0,2019,"FIC","FIC_SciFi_Fant",7694,60
"52011",5004060,"define",0,2019,"FIC","FIC_SciFi_Fant",5451,83
"52012",5004061,"define",0,2019,"FIC","FIC_SciFi_Fant",4645,57
"52013",5004062,"define",0,2019,"FIC","FIC_SciFi_Fant",2060,2
"52014",5004063,"define",0,2019,"FIC","FIC_SciFi_Fant",2541,51
"52015",5004064,"define",0,2019,"FIC","FIC_SciFi_Fant",1419,18
"52016",5004065,"define",0,2019,"FIC","FIC_SciFi_Fant",2723,47
"52017",5004066,"define",0,2019,"FIC","FIC_SciFi_Fant",6164,59
"52018",5004067,"define",0,2019,"FIC","FIC_SciFi_Fant",11221,13
"52019",5004068,"define",0,2019,"FIC","FIC_SciFi_Fant",25103,50
"52020",5004069,"define",0,2019,"FIC","FIC_SciFi_Fant",11886,99
"52021",5004070,"define",0,2019,"FIC","FIC_SciFi_Fant",5014,55
"52022",5004071,"define",0,2019,"FIC","FIC_SciFi_Fant",12825,71
"52023",5004072,"define",0,2019,"FIC","FIC_SciFi_Fant",6908,79
"52024",5004073,"define",0,2019,"FIC","FIC_SciFi_Fant",5091,30
"52025",5004074,"define",0,2019,"FIC","FIC_SciFi_Fant",2072,17
"52026",5004075,"define",0,2019,"FIC","FIC_SciFi_Fant",1445,8
"52027",5004076,"define",0,2019,"FIC","FIC_SciFi_Fant",1665,76
"52028",5004077,"define",0,2019,"FIC","FIC_SciFi_Fant",2244,4
"52029",5004078,"define",0,2019,"FIC","FIC_SciFi_Fant",9117,81
"52030",5004079,"define",0,2019,"FIC","FIC_SciFi_Fant",12362,96
"52031",5004080,"define",0,2019,"FIC","FIC_SciFi_Fant",3836,75
"52032",5004081,"define",0,2019,"FIC","FIC_SciFi_Fant",2173,25
"52033",5004082,"define",0,2019,"FIC","FIC_SciFi_Fant",415,37
"52034",5004083,"define",0,2019,"FIC","FIC_SciFi_Fant",4919,33
"52035",5004084,"define",0,2019,"FIC","FIC_SciFi_Fant",6565,72
"52036",5004085,"define",0,2019,"FIC","FIC_SciFi_Fant",2813,67
"52037",5004148,"define",0,2019,"FIC","FIC_SciFi_Fant",5136,43
"52038",5004149,"define",0,2019,"FIC","FIC_SciFi_Fant",9519,1
"52039",5004150,"define",0,2019,"FIC","FIC_SciFi_Fant",2215,14
"52040",5004151,"define",0,2019,"FIC","FIC_SciFi_Fant",20225,93
"52041",5004152,"define",0,2019,"FIC","FIC_SciFi_Fant",1746,38
"52042",5004153,"define",0,2019,"FIC","FIC_SciFi_Fant",5573,42
"52043",5004154,"define",0,2019,"FIC","FIC_SciFi_Fant",10588,31
"52045",5004156,"define",0,2019,"FIC","FIC_SciFi_Fant",8255,58
"52046",5004157,"define",0,2019,"FIC","FIC_SciFi_Fant",3201,49
"52047",5004158,"define",0,2019,"FIC","FIC_SciFi_Fant",2149,91
"52048",5004159,"define",0,2019,"FIC","FIC_SciFi_Fant",6339,52
"52049",5004160,"define",0,2019,"FIC","FIC_SciFi_Fant",1114,78
"52050",5004161,"define",0,2019,"FIC","FIC_SciFi_Fant",7479,100
"52053",5004164,"define",0,2019,"FIC","FIC_SciFi_Fant",8331,28
"52054",5004165,"define",0,2019,"FIC","FIC_SciFi_Fant",28709,65
"52055",5004166,"define",0,2019,"FIC","FIC_SciFi_Fant",4537,20
"52056",5004167,"define",0,2019,"FIC","FIC_SciFi_Fant",5982,84
"52057",5004168,"define",0,2019,"FIC","FIC_SciFi_Fant",4181,34
"52059",5004170,"define",0,2019,"FIC","FIC_SciFi_Fant",18363,63
"52060",5004171,"define",0,2019,"FIC","FIC_SciFi_Fant",4250,26
"52061",5004172,"define",0,2019,"FIC","FIC_SciFi_Fant",2052,64
"52062",5004190,"define",0,2019,"FIC","FIC_SciFi_Fant",17991,68
"52063",5004191,"define",0,2019,"FIC","FIC_SciFi_Fant",1972,40
"52064",5004192,"define",0,2019,"FIC","FIC_SciFi_Fant",2329,94
"52065",5004193,"define",0,2019,"FIC","FIC_SciFi_Fant",1388,46
"52067",5004195,"define",0,2019,"FIC","FIC_SciFi_Fant",6535,90
"52068",5004196,"define",0,2019,"FIC","FIC_SciFi_Fant",11922,11
"52069",5004197,"define",0,2019,"FIC","FIC_SciFi_Fant",2862,86
"52070",5004198,"define",0,2019,"FIC","FIC_SciFi_Fant",1587,19
"52071",5004199,"define",0,2019,"FIC","FIC_SciFi_Fant",2503,89
"52072",5004200,"define",0,2019,"FIC","FIC_SciFi_Fant",1277,92
"52073",5004201,"define",0,2019,"FIC","FIC_SciFi_Fant",3655,29
"52074",5004202,"define",0,2019,"FIC","FIC_SciFi_Fant",5915,9
"52075",5004203,"define",0,2019,"FIC","FIC_SciFi_Fant",7192,16
"52076",5004204,"define",0,2019,"FIC","FIC_SciFi_Fant",5090,80
"52077",5004205,"define",0,2019,"FIC","FIC_SciFi_Fant",10112,70
"52080",5004208,"define",0,2019,"FIC","FIC_SciFi_Fant",8919,53
"52082",5004210,"define",0,2019,"FIC","FIC_SciFi_Fant",4533,41
"52083",5004211,"define",0,2019,"FIC","FIC_SciFi_Fant",3512,36
"52084",5004212,"define",0,2019,"FIC","FIC_SciFi_Fant",10437,87
"52085",5004213,"define",0,2019,"FIC","FIC_SciFi_Fant",4518,85
"52086",5004214,"define",0,2019,"FIC","FIC_SciFi_Fant",2253,12
"52087",5004215,"define",0,2019,"FIC","FIC_SciFi_Fant",1891,95
"52088",5004216,"define",0,2019,"FIC","FIC_SciFi_Fant",4263,73
"52089",5004217,"define",0,2019,"FIC","FIC_SciFi_Fant",7014,97
"52090",5004218,"define",0,2019,"FIC","FIC_SciFi_Fant",7580,56
"52091",5004219,"define",0,2019,"FIC","FIC_SciFi_Fant",815,3
"52092",5004220,"define",0,2019,"FIC","FIC_SciFi_Fant",9375,27
"52093",5004221,"define",0,2019,"FIC","FIC_SciFi_Fant",7979,45
"52094",5004222,"define",0,2019,"FIC","FIC_SciFi_Fant",3065,74
"52095",5004223,"define",0,2019,"FIC","FIC_SciFi_Fant",1461,7
"52096",5004224,"define",0,2019,"FIC","FIC_SciFi_Fant",5609,82
"52097",5004225,"define",0,2019,"FIC","FIC_SciFi_Fant",9642,48
"52098",5004226,"define",0,2019,"FIC","FIC_SciFi_Fant",8563,62
"52099",5004227,"define",0,2019,"FIC","FIC_SciFi_Fant",10918,98
"52100",5004228,"define",0,2019,"FIC","FIC_SciFi_Fant",16225,35
"52101",5004229,"define",0,2019,"FIC","FIC_SciFi_Fant",16959,14
"52102",5004230,"define",0,2019,"FIC","FIC_SciFi_Fant",2307,73
"52103",5004231,"define",0,2019,"FIC","FIC_SciFi_Fant",6773,12
"52104",5004232,"define",0,2019,"FIC","FIC_SciFi_Fant",5942,94
"52105",5004233,"define",0,2019,"FIC","FIC_SciFi_Fant",17416,80
"52106",5004234,"define",0,2019,"FIC","FIC_SciFi_Fant",1266,48
"52108",5004236,"define",0,2019,"FIC","FIC_SciFi_Fant",5719,61
"52109",5004237,"define",0,2019,"FIC","FIC_SciFi_Fant",718,46
"52110",5004238,"define",0,2019,"FIC","FIC_SciFi_Fant",3087,90
"52111",5004239,"define",0,2019,"FIC","FIC_SciFi_Fant",6244,96
"52113",5004241,"define",0,2019,"FIC","FIC_SciFi_Fant",7920,52
"52115",5004243,"define",0,2019,"FIC","FIC_SciFi_Fant",10341,43
"52116",5004244,"define",0,2019,"FIC","FIC_SciFi_Fant",7032,41
"52117",5004245,"define",0,2019,"FIC","FIC_SciFi_Fant",8781,95
"52118",5004246,"define",0,2019,"FIC","FIC_SciFi_Fant",4700,33
"52119",5004247,"define",0,2019,"FIC","FIC_SciFi_Fant",3150,65
"52120",5004248,"define",0,2019,"FIC","FIC_SciFi_Fant",3438,56
"52121",5004249,"define",0,2019,"FIC","FIC_SciFi_Fant",1250,63
"52122",5004250,"define",0,2019,"FIC","FIC_SciFi_Fant",1220,84
"52123",5004251,"define",0,2019,"FIC","FIC_SciFi_Fant",11548,5
"52124",5004252,"define",0,2019,"FIC","FIC_SciFi_Fant",12793,71
"52125",5004253,"define",0,2019,"FIC","FIC_SciFi_Fant",4656,92
"52126",5004254,"define",0,2019,"FIC","FIC_SciFi_Fant",8002,38
"52127",5004255,"define",0,2019,"FIC","FIC_SciFi_Fant",7180,57
"52128",5004256,"define",0,2019,"FIC","FIC_SciFi_Fant",4006,7
"52129",5004257,"define",0,2019,"FIC","FIC_SciFi_Fant",1243,9
